uuid,name,rating,businessHour,address,latitude,longitude,pricing,max_price,min_price
00299f1eb2ed88f42a3acb3e70689a84837,Clay Workshop By The Fun Empire,4.8,"{'openTime': '09:00', 'closeTime': '22:00'}","#03-01, Wing Fong Building, Guillemard Road, 399685",1.3087943,103.8772783,35,35,35
002ce4905a78ce6407c844112909e7d22b2,HydroDash,4.3,"{'openTime': '12:00', 'closeTime': '18:00'}","Palawan Beach Walk, 099344",1.248277,103.822537,5 - 8 years old: $10; 9+ years old: $18; Group of 4: $60,60,10
002565d07a1f26247b99daa9a3085e40ebe,Giant Whack-A-Mole By The Fun Empire,4.8,"{'openTime': '09:00', 'closeTime': '22:00'}","#03-01, Wing Fong Building, Guillemard Road, 399685",1.3087943,103.8772783,15,15,15
0024fcc32e0fe274af98d43f4021105420f,Candle Making Workshop By The Fun Empire,4.8,"{'openTime': '09:00', 'closeTime': '22:00'}","#03-01, Wing Fong Building, Guillemard Road, 399685",1.3087943,103.8772783,35,35,35
002b901ed77d0cb480f8415e942d4ea87e0,The Substation,4.4,[],"45 Armenian Street, 179936",1.2944188,103.8492827,,,
0029a4e6af5f8264f6a96321a1b59fff8c5,Giant Board Games By The Fun Empire,4.8,"{'openTime': '09:00', 'closeTime': '22:00'}","#03-01, Wing Fong Building, Guillemard Road, 399685",1.3087943,103.8772783,8,8,8
002d22415fe71734144bc12baa3bcc5a142,Nanyang Old Coffee,4.2,"{'openTime': '07:00', 'closeTime': '18:30'}","South Bridge Road, 058817",1.281767,103.844989,,,
0028e5ea3105a73406293203725101e711c,Land ZOVB,4.5,"{'openTime': '16:00', 'closeTime': '19:00'}",160116,1.32981,103.785112,$100/pair,100,100
00285f66bed874046a788c127673a464d3e,Malay Heritage Centre,4.3,[],"Sultan Gate, 198501",1.302874,103.859905,,,
00291dd695f73b547fca17becc0168192e5,Gelam  Gallery,4.7,[],"Muscat Street, 198833",1.302082,103.859,,,
002bd89ce84c2694e37a2fc4c7d007a327b,SG Bike | Bicycle Rental,5,"{'openTime': '00:00', 'closeTime': '23:59'}",415979,1.301181,103.912851,,,
0023fd72c7b6a5d43099d0cb920f5269e98,St John's & Kusu Island Hopping,4.5,"{'openTime': '08:00', 'closeTime': '15:00'}","#01-01, Marina South Pier, Marina Coastal Drive, 018988",1.2166667,103.85,$15 ,15,15
0027de742d92517428f976da44103c4df02,Al-Abrar Mosque ,4.6,[],"192 Telok Ayer Street, 068635",1.280295,103.847301,,,
00297b65824fbee4c069b1902350975fc6d,Malay Heritage Centre,4.3,"{'openTime': '08:00', 'closeTime': '21:00'}","Malay Heritage Centre, 85 Sultan Gate, 198501",1.302799,103.859928,,,
002e784dcaac5234144be4d29526e0b301b,Sultan Mosque,4.7,[],"3 Muscat Street, 198833",1.302285,103.858963,,,
002b403920a012e4952976ab237375af57d,Nagore Dargah Indian Muslim Heritage Centre,4.3,"{'openTime': '10:00', 'closeTime': '17:30'}","Nagore Dargah Indian Muslim Heritage Centre, Telok Ayer Street, 068604",1.281385,103.847924,,,
00296ae09c759e84bd39bb8d8089238300b,Sago Street ,0,"{'openTime': '00:00', 'closeTime': '23:59'}","Sago Street, 050002",1.28155,103.84445,,,
0029f950c7c60e04a64916f0e16584b05c2,Amazing Chambers  Singapura,4.5,"{'openTime': '13:00', 'closeTime': '20:00'}","Sultan gate building, Sultan Gate, 198497",1.302199,103.860041,$34.91 ,34,34
0024e03251b11c94bdba90174a6b1e90251,Sri Mariamman Temple,4.5,"{'openTime': '07:00', 'closeTime': '12:00'}","244 South Bridge Road, 058793",1.282686,103.845146,,,
002322cf9dec27e40d490c6e3de686d61d4,Tiong Bahru Air Raid Shelter,3.8,"{'openTime': '00:00', 'closeTime': '23:59'}","78 Guan Chuan Street, 160078",1.283429,103.830849,,,
002e9e0c7deeb274ef989487d795f6e5c12,ArtScience Museum,4.5,"{'openTime': '10:00', 'closeTime': '19:00'}","ArtScience Museum, 6 Bayfront Ave, 018974",1.2862738,103.8592663,,,
002ea9f0fe52b8c4dcb974200ab1d3037f2,Chinatown Heritage Centre,4.4,"{'openTime': '09:30', 'closeTime': '18:30'}","48 Pagoda Street, 059207",1.28346,103.844404,,,
0023f53a2ab1e7742f1adf59f3ccc1cd3e3,Jamae Mosque (Chulia) ,4.7,"{'openTime': '10:00', 'closeTime': '21:00'}","218 South Bridge Road, 058767",1.283226,103.845428,,,
002e510d3a2821c4626a3220899594e8f9c,Ying Fo Fui Kun åºåä¼é¦,3.2,[],"98 Telok Ayer Street,, 048474",1.28218,103.84415,,,
002a3d59d09f60f40d5a96dc351c6376ab9,Maxwell Chambers (Former Custom House),4.3,[],"32 Maxwell Road,, 069115",1.28218,103.84415,,,
0021cb3959307f347c9a9e1f5424c035130,Bake you own MERLION COOKIES,4.6,"{'openTime': '10:00', 'closeTime': '17:00'}","#02-11, Alexandra Central Mall, Alexandra Road, 159971",1.2867892,103.8545014,40,40,40
0020b152e847d8d40df96f7a1094fcde100,Food Playground,5,"{'openTime': '09:30', 'closeTime': '12:30'}","24A Sago Street, 059020",1.281885,103.844178,from $99 per person,99,99
0027d671f944c744aad8ccd7241a1c6cc2f,Esplanade - Theatres on the Bay,4.6,[],"1 Esplanade Drive, 038981",1.289793,103.855816,,,
002dbc9310a78f446ed9597c1a2d62c5a25,Amazing Chambers Singapura ,4.5,"{'openTime': '10:30', 'closeTime': '22:00'}","73 Sultan Gate, 198497",1.302185,103.860037,,,
00214eb70f0b7fd46468e2e733ad12f673d,Opera Gallery,4.5,"{'openTime': '11:00', 'closeTime': '20:00'}","#02-16, ION Orchard, 2 Orchard Turn, 238801",1.303993,103.83197,,,
002a84e4ebed9304786bb6b14f3d9f0728d,The Intan PRIVATE Tea Visit,3.9,"{'openTime': '07:00', 'closeTime': '22:00'}","#69, 69 Joo Chiat Terrace, 427231",1.3146307,103.9009827,300,300,300
0022be700229acf4ef4ad8106f51530b838,The Intan Tea Experience,3.9,"{'openTime': '07:00', 'closeTime': '22:00'}","#69, Joo Chiat Terrace, 427231",1.3146307,103.9009827,64.2,64.2,64.2
002f6d09de5a0da49dc862c9fdb40ea3a69,Detective Conan in Chinatown Mural,5,[],"Smith Street,, 058953",1.28218,103.84415,,,
00211123a8ae99c488091e5d6b84c3a3ff7,Zodiac Mural @ Coconut Club,4.3,[],"28 Ann Siang Road,, 069708",1.28218,103.84415,,,
002850a358775e244d6a56f1c8f92f0c876,Eu Yan Sang ä½ä»ç?4.0,[],"267 to 271 South Bridge Road,, 058816",1.28218,103.84415,,,,
002374bee9981a34a7faa7ef14a61886f01,Make your own Ondeh Ondeh,4.1,"{'openTime': '10:00', 'closeTime': '17:00'}","#02-11, https://littlecookhouse.com.sg/, Alexandra Road, 159971",1.3008556,103.8599303,40,40,40
00236f8eab6886347968964e4b2fa56e258,Murray Terrace,5,[],"2 to 28 Murray Street,, 079519",1.28218,103.84415,,,
0020782ec9ab63a4390bafe2f01bace374e,Chin Kang Huay Kuan ææ±ä¼é¦,4.8,[],"29 Bukit Pasoh Road,, 089843",1.28218,103.84415,,,
00287a9c49563b642939252074f01574d09,Easy Come Easy Go (Transportation),0,"{'openTime': '08:30', 'closeTime': '17:00'}","#03-03, Tan Chong Tower, Queen Street, 188537",0,0,,,
002c277aa85875a4a148c9efdacb9e93de7,ROYAL CARIBBEAN | QUANTUM OF THE SEAS,3.8,"{'openTime': '06:00', 'closeTime': '21:00'}","Marina Bay Cruise Center, 61 Marina Coastal Dr, 018947",1.270974,103.863461,$469 ,469,469
0027e1aa0e5ebfe4d6aa14d53a1c2270e3c,Genting Dream | World Dream,4.1,"{'openTime': '09:00', 'closeTime': '21:00'}","Marina Bay Cruise Center, 61 Marina Coastal Drive, 018947",1.270974,103.863461,$1020 and above,1020,1020
002f319523531534bf097f91f3df3f377ff,Lee Kong Chian Natural History Museum,4.5,"{'openTime': '10:00', 'closeTime': '18:00'}","Lee Kong Chian Natural History Museum, 2 Conservatory Drive, 177377",1.3014053,103.773645,STANDARD: $13 / $21 inclusive of booking fee | LOCAL: $9 / $16,9,13
002ee757f61372c45fa93d47c9239775ce2,Southern Island Private Yacht Getaway ,4.3,"{'openTime': '08:00', 'closeTime': '23:00'}","One15 Marina Club, Cove Drive, Sentosa Cove, 098497",1.2445736,103.841452,,,
002a9248692e66344c5a6b5a1c09110f02a,Indian Heritage Centre,4.5,"{'openTime': '10:00', 'closeTime': '16:00'}","5 Campbell Lane, 209924",1.3056816,103.8522606,,,
002972a26d927de4c1d826ce91a5c6655b4,Palawan Beach,0,"{'openTime': '08:00', 'closeTime': '19:00'}","Palawan Beach Walk, 098520",1.2480307,103.8179528,,,
002f1256786d6194111bdfe1bb6f7117ba7,Peranakan Tiles Gallery,4.3,"{'openTime': '12:00', 'closeTime': '17:00'}","Telok Ayer Street, 068619",1.280736,103.847519,,,
00280d081db2e5441e781f24ac9d53bb829,Bullet Ball By The Fun Empire,4.8,"{'openTime': '09:00', 'closeTime': '22:00'}","#03-01, Wing Fong Building, Guillemard Road, 399685",1.3087943,103.8772783,10,10,10
002615c856e973943289c744ffa3cf23c40,Saber Tag By The Fun Empire,4.8,"{'openTime': '09:00', 'closeTime': '22:00'}","#03-01, Wing Fong Building, Guillemard Road, 399685",1.2858901,103.8339891,15,15,15
00265f0e4a8d364433f8ad7ae9aa396c8f7,Terrarium Workshop By The Fun Empire,4.8,"{'openTime': '09:00', 'closeTime': '22:00'}","#03-01, Wing Fong Building, Guillemard Road, 399685",1.3087943,103.8772783,28,28,28
002451bfcde6fd0452f8f31218899565d03,Experience the Traditional Outfit of Peranakan,4.6,"{'openTime': '09:00', 'closeTime': '06:00'}","Arab Street, 199782",1.3167871,103.8417713,,,
0024fc7d6aa6afc4ae4922f4cd9afa1dcd1,Siloso Beach,4.4,"{'openTime': '08:00', 'closeTime': '19:00'}","Siloso Beach Walk, 099000",1.2526009,103.8147371,,,
002209eeb0185804c58a08c50119cf2b261,Mohamed Ali Lane Murals: Paper Mask & Puppet Seller and Mamak Store,5,"{'openTime': '00:00', 'closeTime': '23:59'}","South Bridge Road, 058776",1.282738,103.845836,,,
00257019c5620564facb611c2ce3093682d,Combat Archery Tag By The Fun Empire,4.8,"{'openTime': '09:00', 'closeTime': '22:00'}","#03-01, Wing Fong Building, Guillemard Road, 399685",1.3087943,103.8772783,15,15,15
0027f31b3d016d84b0fa30492322065439a,Virtual Clay Workshop By The Fun Empire,4.8,"{'openTime': '00:00', 'closeTime': '23:59'}","#03-01, Wing Fong Building, Guillemard Road, 399685",1.3087943,103.8772783,25,25,25
002be9d6b30e8b449adb31a4b5c247b4ccd,Virtual Party Mania By The Fun Empire,4.8,"{'openTime': '00:00', 'closeTime': '23:59'}","#03-01, Wing Fong Building, Guillemard Road, 399685",1.3087943,103.8772783,20,20,20
002757a7d34c31443da89180a79b723b6c1,A magical experience at The Intan,3.9,"{'openTime': '07:00', 'closeTime': '22:00'}","#69, 69 Joo Chiat Terrace, 427231",1.3146307,103.9009827,85,85,85
002023b2ccd3eba4cc288ed6cb6cc68c144,Virtual Art Jamming By The Fun Empire,4.8,"{'openTime': '00:00', 'closeTime': '23:59'}","#03-01, Wing Fong Building, Guillemard Road, 399685",1.3087943,103.8772783,35,35,35
00261ebf4940bd0418ca441abe1eb072bb1,Virtual Terrarium By The Fun Empire,4.8,"{'openTime': '00:00', 'closeTime': '23:59'}","#03-01, Wing Fong Building, Guillemard Road, 399685",1.3087982,103.8772944,35,35,35
0022329c8b6d64c4c669eeb192610296227,Virtual Escape Room: Virtual Time Travel By The Fun Empire,4.8,"{'openTime': '00:00', 'closeTime': '23:59'}","#03-01, Wing Fong Building, Guillemard Road, 399685",1.3087943,103.8772783,20,20,20
00264d5a8c6e9e8467f9afa11b9a671c8c0,STPI â?Creative Gallery & Workshop,4.3,"{'openTime': '10:00', 'closeTime': '19:00'}","Robertson Quay, 238236",1.290958,103.840218,,,
00292b035306f3b4ed9807b183f6d868b4e,Kong Chow Wui Koon åå·ä¼é¦,4.7,[],"321 New Bridge Road,, 088758",1.28218,103.84415,,,
002633766d90b174a268d3b504ab79d58be,Poon Yue Association çªç¦ºä¼é¦,0,[],"281 New Bridge Road,, 088753",1.28218,103.84415,,,
0029b303cd9d721403f8c4b59f7e341d0a1,Nutmeg Mural by Ripple Root,0,[],"21 Tanjong Pagar Road,, 088444",1.28218,103.84415,,,
002183330d4a06f466e9f88387c32512494,Barber Chair 3D Floor Sticker,0,[],"Sago Street,, 059014",1.28218,103.84415,,,
002808faa73048e43d29b5fd7c5c356f9c8,Mud Rock Ceramics,4.9,[],"85 Maude Rd, 208357",1.308494,103.857877,,,
002143b4ea912ad42babae1849cb07f4010,Wall Murals,4.1,[],"Beach Road, 189753",1.301621,103.858871,,,
00207855156fe75491ebff0e8378514c22f,Teater Ekamatra,5,[],"#02-10, Aliwal Arts Centre, 28 Aliwal Street, 199918",1.3027,103.861054,,,
002c2f0e8601bb847f990c112169aaf203c,The Orient Express,4.1,"{'openTime': '10:00', 'closeTime': '21:00'}",18953,1.2834488,103.8620075,,,
002e6be53e51e154739a67880d670fb8d1f,Buddha Tooth Relic Temple,4.6,"{'openTime': '07:00', 'closeTime': '19:00'}","288 South Bridge Road, 058840",1.281336,103.844521,,,
002926b39e8c7bf4d03a4476f0279553ef9,Haw Par Villa,4.1,[],"262 Pasir Panjang Road, 118628",1.2843,103.7825,,,
0020f36fd8c259d41da861ff40c919ecdfa,Spectra - A Light & Water Show @ Marina Bay Sands,4.7,[],"Event Plaza, 2 Bayfront Ave, 018972",1.2819667,103.8598454,,,
00207dbdc6df8344a28aacb3f50f35a405a,Siong Leng Musical Association,5,"{'openTime': '10:00', 'closeTime': '17:30'}","Bukit Pasoh Road, 089818",1.278764,103.841015,Varies,,
002976a4d4b18474085900535571e258e4e,Vintage Camera's Museum,4.5,[],"Jalan Kledek, 199264",1.303502,103.858994,,,
002afb8801b8dc3496fafa0cfd8c047fc44,Live Turtle & Tortoise Museum,4.1,"{'openTime': '10:00', 'closeTime': '18:00'}","#01-16, ORTO, 81 Lorong Chencharu, 769198",1.413881,103.829277,"Adult S$14, Child aged three to six & Senior Citizen aged 62 and above S$10; Singapore Citizens enjoy S$4 off each ticket",4,10
002735afacf72574d858b6b4217bdb03008,The Grande Whisky Collection,3.9,"{'openTime': '11:00', 'closeTime': '19:00'}","#05-01, ION, Orchard Turn, 238801",1.303993,103.83197,From $49,49,49
002ab742547c88442dca6440425148bb744,Red Dynasty Paintball Park,4.6,"{'openTime': '09:00', 'closeTime': '19:00'}","Red Dynasty Paintball Park, Turf Club Road, 288001",1.342062,103.792437,,,
002bfe1455ae2ae455b8c23987df491b18a,Katapult Trampoline Park ,4.3,"{'openTime': '10:00', 'closeTime': '21:00'}","#01-11, Katapult Trampoline Park, Lor Chencharu, 769198",1.4122932,103.8290909,,,
002d8c3fc8931a54568b64ce734946a4c62,Butterfly Park Guided Tour Adventure!,0,"{'openTime': '10:00', 'closeTime': '18:00'}","Imbiah Road, 099702",0,0,,,
0024b8b4e9bf2184e168ff935ff6ca744b7,Pearlâs Hill City Park,4.1,[],"Chin Swee Road, 169879",1.285723,103.838384,,,
0029450bfdabdfc45e4a484fa7f3706474b,Jewel Changi Airport Canopy Park Topiary Walk,4.6,"{'openTime': '10:00', 'closeTime': '22:00'}","#B3-300, Jewel Changi Airport, Airport Boulevard, 819666",1.360261,103.9892345,SGD5.00,5,5
0024c1613c81956401aa26c20ebc3dc7cf6,S.E.A. Aquarium (Resorts World Sentosa) ,4.6,"{'openTime': '10:00', 'closeTime': '17:00'}","S.E.A. Aquarium, Sentosa Gateway, 098269",1.258313,103.820469,"SGD40 (Adult), SGD29 (Child/Senior)",40,29
00208d39fc583cd441283b188a985989f90,Gardens by the Bay,4.7,"{'openTime': '05:00', 'closeTime': '02:00'}","18 Marina Gardens Drive, 018953",1.281568,103.863613,,,
0024ba12b2e01c249f287d4160264114b61,Southern Islands,0,"{'openTime': '07:00', 'closeTime': '19:00'}","Saint Johnâs Island, Kusu Island and Sistersâ?Island",1.253656,103.825704,,,
002db30d91717ff4da4ada6168ed18b6fe2,Angullia Mosque ,4.6,"{'openTime': '10:00', 'closeTime': '22:00'}","265 Serangoon Road, 218099",1.310648,103.854144,,,
0026cb506489655439aae531d5441606c5f,HSBC Rain Vortex,4.9,"{'openTime': '08:00', 'closeTime': '00:30'}",819666,1.3599558,103.9897464,,,
002a60461b9262c4fa8b92a93168defac2b,Shake Shack (Former Eng Aun Tong æ§æ°¸å®å ),4.2,[],"89 Neil Road,, 088849",1.28218,103.84415,,,
002e383439a7a664f27bf49f9dc4e43482a,Ee Hoe Hean Club æ¡åè½©ä¿±ä¹é¨,4.3,[],"43 Bukit Pasoh Road,, 089856",1.28218,103.84415,,,
002dfc0a1e448224befb28124ba81f6afcf,Adventure- Climbing to the Top of Sentosa !,4.4,"{'openTime': '09:00', 'closeTime': '18:30'}","FOCUS Adventure, 1 Gunner Lane, Sentosa, 099562",1.2559413,103.8122967,50,50,50
00202cfb7365d824ae6977883f965857935,S.E.A. Aquarium,4.6,"{'openTime': '10:00', 'closeTime': '19:00'}","Resorts World Sentosa, 8 Sentosa Gateway, 098269",1.258245,103.820428,,,
002c6fc48297a4d4de1993dba7d204d42e1,Local Photographer & Videogapher (50% OFF SHOOTS),0,"{'openTime': '00:00', 'closeTime': '23:59'}",338719,0,0,,,
00297f540c79d534e0397774ef460dca896,Laser Clay Shooting,5,"{'openTime': '16:00', 'closeTime': '18:00'}","#01-1655, Jalan Bukit Merah, 160116",1.33011,103.784425,$138 / pair,138,138
002e12e3b50b73e4d9b83839471338e283c,Free Performances @ Esplanade,4.6,[],"Esplanade Outdoor Theatre / Esplanade Concourse, 1 Esplanade Dr, 038981",1.288949,103.856044,,,
002dc7f730c4656471b9b2c98ac7e0f6c6a,Fairfield Methodist Church (Former Jing Hwa Cinema æ§éåæé?,4.1,[],"1 Tanjong Pagar Road,, 088437",1.28218,103.84415,,,
00272a9d446f9e84e23b922e227b9b0cfa4,Jamiyah Ar-Rabitah Mosque,4.7,"{'openTime': '09:00', 'closeTime': '18:00'}","601 Tiong Bahru Rd, 158787",1.288379,103.820129,,,
002efc469d9f20547d580d1da146d25612b,Telok Ayer Chinese Methodist Church,4.7,[],"235 Telok Ayer Street,, 068656",1.28218,103.84415,,,
00220fee182f7e44865bfa171afb05b0340,Skyline Luge Sentosa,4.6,"{'openTime': '10:00', 'closeTime': '21:30'}","Siloso Beach Walk, 099003",1.251937,103.8169385,"2 Luge + Skyride Combo ($23), 4 Luge + Skyride Combo ($28), 6 Luge + Skyride Combo ($39)",39,23
0028701d900cf034e768840f699b4cc5770,Aeroviation: Flight Experience for Families,5,[],"#01-05, Oxley Bizhub, Ubi Road 1, 408728",1.3321161,103.8901985,120,120,120
00298d5e0df72f44c12ab4c32d9b7a5da1f,Waka Waka,4.2,"{'openTime': '10:00', 'closeTime': '20:00'}","#05-01, Annex@Furama, 407 Havelock Rd, 169634",1.287815,103.8356618,$25 ,25,25
0027885cb7614f7413b8d16e027faafa9f2,Tanjong Beach,4.5,"{'openTime': '08:00', 'closeTime': '19:00'}","Tanjong Beach Walk, 098942",1.2436414,103.827038,,,
002d27069b4c35545178367f2fcded3b052,XIMULA YATCH SAIL,5,"{'openTime': '09:00', 'closeTime': '18:00'}","#01-01, One Degree Marina, 15 Marina Club, 098497",1.24562,103.839837,SGD1050,1050,1050
00262b37ee36e4a4b2f901e4d28f8b0a689,"Lagoon Sailing Catamaran , Affordable Luxury Charter (YACHT)",4.9,"{'openTime': '09:00', 'closeTime': '18:00'}","#01-01, 11 Cove Drive, #01-01, Sentosa Cove, Singapore 098497, 15 Marina Club, 098497",1.245557,103.839888,579,579,579
002c5963d367c624a0d8292e0675a6ef2c2,Deepavali Festival Village ,0,"{'openTime': '10:00', 'closeTime': '22:00'}","Campbell Lane, 217963",1.305983,103.851619,,,
002dd55b28284124f4a803143cd452950e0,Climbing Exploration ,4.4,"{'openTime': '09:00', 'closeTime': '21:00'}","#02-81, Our Tampines Hub, 1 Tampines Walk, 528523",1.353844,103.940315,28,28,28
00214f2fa7aaa314279b6c4fec9affc977d,MegaZip,4.4,"{'openTime': '13:00', 'closeTime': '19:00'}","Mega Adventure Park, Siloso Beach Walk,, 099008",1.2559413,103.8122967,55,55,55
0021cffb8fdaf3a42149689865d2d745ebc,Hajjah Fatimah Mosque ,4.7,[],"4001 Beach Road, 199584",1.302924,103.862858,,,
00299628fca1560440cbe2e38f6704a21e3,Jinrikisha Station äººåè½¦ç«,4.2,[],"1 Neil Road,, 088804",1.28218,103.84415,,,
002b3b57d938da9420fa8beb8449ebdbefa,Temenggong Daeng Ibrahim Mosque ,4.8,"{'openTime': '04:45', 'closeTime': '22:00'}","30 Telok Blangah Road, 098827",1.266352,103.824297,,,
